region_area_,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
region_area_1306,8.307462969,280.715125,18452.95038,6.590335326,339.2288159,475.0059848,9.617102516,84.16841481,4.625729242,0
region_area_1307,4.909640554,208.0143491,10489.07575,6.624982568,,321.8507571,11.12879955,48.64052498,5.34532394,0
region_area_1309,,224.5906008,26553.27921,5.985468646,293.9153863,376.8237057,13.37649949,72.2448399,3.206995483,0
region_area_131,5.03377399,206.0953682,34972.11229,6.816666827,320.8606102,510.7423262,18.41749854,63.30830599,3.244948477,0
region_area_1310,7.818274839,229.992108,27558.84734,7.199642272,316.1926048,369.20419,12.72366666,52.49247732,3.329243166,0
region_area_1312,6.958534137,238.5227399,13457.51594,7.058782503,331.4955053,360.7084312,16.82415574,77.78629222,4.1946,0
region_area_1314,4.349439999,208.2872515,24352.37091,5.662911719,287.7902235,442.747307,10.77225445,44.40401265,4.442711502,0
region_area_1315,6.629985036,246.4742708,21495.84237,6.241652915,364.4370622,345.9097102,11.50009766,66.28022427,2.534499478,0
region_area_1316,8.96969739,246.5186555,9049.987405,7.162257397,397.1986815,388.6335112,17.86269652,114.3236714,3.983098818,0
region_area_1317,6.77105029,245.4090128,15719.79842,6.441533184,339.7466881,451.8353914,22.99601081,75.58782539,3.244866832,0
region_area_1318,6.724639342,273.9493061,41552.32447,7.439889266,271.902233,473.9902159,13.27003461,61.17379567,2.921414772,0
region_area_1319,,272.1658651,27980.04103,6.267579611,350.3696663,365.8869832,10.09135467,82.07848474,3.439623354,0
region_area_132,6.912607562,206.5143859,17973.48367,4.611491941,276.653341,449.7530512,18.48571193,55.62246847,2.612248953,0
region_area_1320,6.967270764,269.5666838,33934.01466,8.672369082,361.7420537,448.914155,18.73806521,72.03421654,3.272470739,0
region_area_1322,7.053116739,291.6256606,19500.65479,7.746361945,384.412979,387.2931249,13.06057726,55.63719529,5.67199885,0
region_area_1323,7.755154227,247.5566743,19024.99348,6.607056935,393.5451944,348.5356239,10.87786174,76.73259947,2.728799592,0
region_area_1325,6.901710203,223.9278057,10324.26265,7.131996935,377.5568211,548.725787,10.50697297,36.86689767,3.035670597,0
region_area_1326,7.814250247,254.1573539,24470.50907,7.326596364,322.7196828,526.7518167,17.34790912,80.76697814,4.104661963,0
region_area_1328,7.021295306,276.1243891,23110.15904,5.602462097,321.2811022,470.00489,13.7750989,77.4549182,3.675557956,0
region_area_1329,,240.5885726,19888.07464,7.81095726,416.6730114,557.1317663,13.06391702,71.05248133,4.893750992,0
region_area_133,7.977635991,296.6690211,32170.37397,9.330825462,400.3282681,483.7674528,11.8333382,23.9320199,3.5521295,0
region_area_1331,6.057068041,235.1471225,14807.5733,5.448594431,385.5670797,472.1111696,14.8580554,34.38086026,4.371747854,0
region_area_1332,5.343075103,262.4359818,45167.21695,6.346990671,280.5126128,496.0647174,19.78733697,70.66186225,4.240031708,0
region_area_1333,,203.2815701,11399.03592,8.424162527,401.4147146,395.4408042,11.78160134,58.71594012,5.444927204,0
region_area_1334,5.742533063,233.7149227,21294.19456,6.521602135,307.2881847,445.3397266,11.24907224,68.72739104,4.272202758,0
region_area_1335,6.584813111,233.1493465,24723.41111,5.934109106,,424.4557509,17.68761495,78.32873787,4.404132196,0
region_area_1339,,265.7463258,36112.43944,6.789255245,,424.2065666,15.9795636,71.74681778,2.43250721,0
region_area_1340,6.441766486,225.5557398,11306.56632,6.380944727,,554.4591825,17.21482925,89.2370259,3.682134341,0
region_area_1341,,245.2192065,41461.62181,6.646854929,240.6570153,372.6054142,14.21524905,58.86646344,4.894842463,0
region_area_1342,8.248703054,252.1127474,24913.18452,7.572855483,389.8339571,425.7884479,12.94704806,51.97415054,3.540532004,0
region_area_1343,2.569243562,252.377175,48204.477,6.075872992,262.4650728,439.8514296,10.88914041,79.83466629,5.506934432,0
region_area_1345,8.999498939,285.6093677,20933.81756,7.675640191,365.8060789,454.1820167,12.27376368,54.51970364,3.695084055,0
region_area_1347,6.265637344,210.0640812,18711.36947,6.531157606,314.9681658,509.709629,15.16671407,68.22221649,3.266028669,0
region_area_1348,6.922041828,252.1840134,16516.17698,8.158192893,358.6803355,346.1514515,21.03410324,60.63590426,4.242947216,0
region_area_1349,8.072612403,261.0436704,16843.66874,8.488648027,360.2612825,569.2725739,17.36857604,68.85398911,5.082206247,0
region_area_135,6.242414484,242.6826202,28149.7166,6.825626178,320.0518982,458.3475267,19.47509087,61.05448098,4.508705098,0
region_area_1350,8.828094375,247.3367434,17699.91542,8.635569517,380.6593987,496.9682669,17.62228284,61.29784435,3.793317686,0
region_area_1351,8.647454007,234.371265,12996.19024,5.890638458,383.102982,499.8677989,18.18196346,93.52461364,3.624100659,0
region_area_1352,7.475536902,266.2029931,31359.69127,7.193683933,338.2074918,487.3400531,12.29130951,54.02382037,4.015574262,0
region_area_1353,11.53488049,234.0361521,4112.090242,7.111962068,399.700458,485.3603947,10.94479553,69.53503481,3.000096239,0
region_area_1357,7.893131973,252.2071402,20526.35452,5.323965071,299.7633489,313.9837934,15.3596531,71.65730586,3.302211725,0
region_area_1358,6.164449536,253.7903643,19231.98656,8.246468186,,381.2725084,8.33926492,76.77228596,3.446401194,0
region_area_1359,7.9373922,221.219219,6626.681236,4.812553545,373.3703704,326.1274661,23.24095214,73.90121149,4.27085115,0
region_area_136,6.06335479,211.541202,14775.45041,7.179293026,306.5736664,337.3752387,12.41401596,69.15345387,3.467336915,0
region_area_1360,8.281120655,278.4282413,17995.71003,7.188468034,324.1251005,469.9705118,14.46866131,16.4065046,3.687995064,0
region_area_1362,8.143483376,233.2063479,10673.88748,6.303024417,,437.6502192,13.82433088,77.88433408,2.572830423,0
region_area_1363,5.117913529,230.4755675,26215.70591,5.198092848,304.0027053,379.7236165,14.86687784,82.94655423,3.806700492,0
region_area_1366,5.754212968,292.3763203,31871.59605,6.994491299,204.1896339,506.0503442,22.86870742,71.54397842,5.920233915,0
region_area_1368,6.336267097,279.2289187,29343.01457,6.658667038,,408.2868844,15.65002909,92.12625691,3.745724886,0
region_area_137,8.129585514,228.6728573,27834.52251,8.701197126,335.183652,407.1264276,16.04126168,81.5057585,3.362537135,0
region_area_1370,,244.940516,11276.17747,6.961787122,400.0271945,438.0019073,15.31817574,34.58675336,2.909606162,0
region_area_1371,8.935115926,269.1679448,23774.56309,6.110040944,325.5898045,423.1098441,13.55557953,63.69431737,5.168297808,0
region_area_1373,8.458814662,276.4862493,15678.2755,6.105232529,315.0765214,646.3627548,10.71870977,72.07838963,3.507708536,0
region_area_1374,6.930082548,261.1997652,22802.34474,5.640492161,,483.9005537,14.00510961,64.15769811,4.14941371,0
region_area_1375,6.255070001,224.6141167,25456.57979,5.928329744,,492.1247992,14.34010503,70.81936261,4.194199874,0
region_area_1376,5.669818774,254.2266061,27244.93928,6.300138972,,371.3434796,11.20005955,69.03812795,5.600458571,0
region_area_1379,4.695516141,249.6843785,24767.47192,7.574939411,354.2297869,522.9468736,20.06251342,44.46067956,4.641738491,0
region_area_1380,6.710633528,254.4168074,23748.4888,6.421853465,343.1865466,466.072558,15.98454857,63.79195249,3.863286909,0
region_area_1382,4.405327147,220.5164279,15040.01522,6.003387752,353.6628465,434.3561621,14.54675361,79.28459736,4.086867245,0
region_area_1383,6.810344849,217.3663159,18852.42779,7.542901048,,304.4889141,13.55231415,54.23266432,4.115695844,0
region_area_1385,6.968131313,256.7564726,19207.61658,6.981187073,284.2236686,469.2816823,18.02196373,50.99382036,3.030823583,0
region_area_1387,8.397248096,250.2697019,16772.53106,7.812406957,344.1488776,412.5699056,17.34104716,75.9685486,2.835794284,0
region_area_1388,8.828326658,240.7494433,13528.2947,6.84115677,409.3363216,348.617459,18.64850029,,3.052822148,0
region_area_1389,9.395842202,212.931591,9226.075721,7.970224275,,461.629629,12.73770714,80.36488574,3.530498325,0
region_area_139,8.167792632,251.6876454,27141.66771,6.957606018,344.9062475,535.7037875,16.247284,66.34643554,4.289395484,0
region_area_1390,7.593176933,251.8426272,19214.49117,7.405309349,352.1311933,461.3164486,4.476898608,74.78898585,3.542092644,0
region_area_1391,5.149133288,249.1063309,16795.62348,6.40325719,327.6977301,313.4386324,12.61588666,66.49137397,4.839176158,0
region_area_1392,4.916740541,242.241001,23425.63613,6.552772022,,326.5272513,18.38675402,43.54824009,3.613212412,0
region_area_1393,,253.6608808,24518.87911,6.912597828,360.8992265,502.457061,16.84828867,72.82512691,4.174568876,0
region_area_1395,8.278752741,250.9361136,29382.24122,6.945068107,,466.5756728,15.2656407,70.45205676,4.767722384,0
region_area_1397,4.562156483,240.0353083,23830.09769,7.510314099,325.9124845,411.6566567,13.72914822,,4.822883764,0
region_area_1398,,256.7261408,29744.12741,7.213881388,,440.3510101,20.82547288,82.51176577,3.893925991,0
region_area_14,7.496232208,256.1188728,28388.3097,4.767747153,,454.7503523,13.3333111,70.41521265,4.777382337,0
region_area_140,8.594416135,320.7965965,15791.98016,5.607880003,,682.6619992,20.28905147,55.07628525,3.568991708,0
region_area_1400,9.149733927,281.3357899,30468.94664,7.362844645,338.3030852,549.7300371,16.23849895,58.2495267,5.436819304,0
region_area_1401,7.615556979,255.6438651,8403.589363,5.707504917,419.0545438,321.2839547,12.84732873,67.39732846,4.243133734,0
region_area_1402,7.813067625,234.4713703,9812.427274,7.302828651,401.1186394,549.7157975,12.45308333,90.5052766,4.713719499,0
region_area_1403,7.721032688,254.1286791,35801.00408,7.378588755,313.6641576,435.0719947,18.1976083,96.55712932,4.168487102,0
region_area_1404,9.056244707,248.4401917,17403.83698,7.384106451,338.2052897,424.8716308,15.45486899,63.81174587,3.319353737,0
region_area_1405,8.082657125,264.5290676,21689.93911,8.466973471,325.7793778,518.2214727,17.1432122,,5.247130149,0
region_area_1408,9.22858163,231.7185872,10345.70413,5.752178522,,407.1481297,18.32046443,54.09173373,3.8391854,0
region_area_1411,6.98981377,271.774126,20769.82445,8.056208039,308.268272,336.6913598,12.39123693,62.8836154,4.808582691,0
region_area_1412,10.3781082,250.7780119,8645.135857,9.51869653,443.5065415,483.9191914,14.26124137,64.27940897,3.57744746,0
region_area_1413,,232.8744635,17423.7128,6.510908101,,505.6181279,11.66337189,85.97911873,3.5681966,0
region_area_1414,3.590822364,264.4761897,33431.97593,5.237553023,309.1257253,475.7351194,18.23192369,50.19605396,4.144780873,0
region_area_1415,7.388518503,251.8316051,13921.45103,7.461684048,,570.879729,14.5720949,74.48901767,4.409053528,0
region_area_1416,6.966835168,208.816956,12256.9831,6.800808436,372.2625483,392.5488627,14.51308047,78.21573532,2.957441071,0
region_area_1417,6.703486854,232.903405,24317.17996,6.704995188,342.0790649,489.6424969,20.19364338,54.04004534,4.223883711,0
region_area_1419,6.64879301,264.7338785,16388.71008,7.351695608,358.4732445,382.7919954,15.48451862,32.01050738,5.138047828,0
region_area_142,6.825467901,237.8256003,46140.43166,5.832946841,353.4472954,383.5322355,12.71138165,58.86720132,3.027449578,0
region_area_1420,,232.8334249,17869.76025,9.528100572,362.2828489,369.5544203,20.31433047,49.27163955,4.17007559,0
region_area_1422,8.228563825,232.9707961,18132.39921,6.407196353,336.5256314,580.0398878,15.22434752,63.47470553,2.781944108,0
region_area_1424,5.06404246,265.303219,21035.41167,8.830001996,,481.2831088,13.43851758,58.30922234,5.122702569,0
region_area_1425,7.894322783,227.0931947,11697.91178,7.893295089,377.5291022,393.1241013,12.78248794,57.39526549,2.865031443,0
region_area_1426,7.042793877,244.8206095,16733.42891,7.397115868,350.9890792,515.0304661,19.80842153,82.36845355,3.965647067,0
region_area_1427,8.305063984,227.9482842,8451.623922,5.502311087,336.6168317,371.7964368,14.46435118,51.04167057,4.461210732,0
region_area_143,7.861177701,255.0481318,25145.32894,7.618504754,338.9589166,479.5919612,16.09841035,86.28229829,4.157656628,0
region_area_1430,7.397562418,268.7106896,24502.45996,5.614288451,,436.1080036,12.36815013,49.61751324,2.459336841,0
region_area_1431,6.36729853,234.5633817,11620.01451,5.730410706,344.5731285,372.8804392,16.74869604,73.37422077,2.61476606,0
region_area_1432,8.410625565,235.9576298,29985.55469,7.873197369,,500.0093467,17.80276547,74.34507644,4.352295779,0
region_area_1433,7.098245544,258.3092716,22671.78457,5.979771489,296.3307988,307.2114944,17.21032774,71.13582543,4.909571475,0
region_area_1434,7.32250205,246.8781884,19534.72646,6.35634681,298.5864944,428.1805105,17.26676768,69.58235908,2.981649192,0
region_area_1435,5.198224971,223.893712,11178.70835,5.588647731,343.9549896,400.170616,14.26589949,65.54800784,3.807318103,0
region_area_1436,,264.248597,20626.82075,8.137245884,319.4838871,348.0004055,7.794294407,77.11812053,3.236570043,0
region_area_1437,,266.5241114,36776.44231,6.364245979,294.8561569,499.9908713,11.2853496,,4.754313124,0
region_area_1438,6.280905113,229.4810908,16950.32072,7.561324587,371.0714629,398.6576207,11.07643187,74.72302345,3.021288909,0
region_area_144,4.96577356,271.6225293,21803.04971,5.94576741,312.3432491,396.5183315,18.14023754,54.02317735,3.421766849,0
region_area_1442,6.123193935,232.0863089,15135.43205,5.519231263,294.5858159,401.7153219,11.69679479,62.06168308,5.457830951,0
region_area_1443,,246.9132025,10540.64709,6.1546491,359.9138348,410.7846021,13.68855931,46.0157058,4.149483265,0
region_area_1444,6.848033469,216.5892163,6068.759696,5.827320883,373.9519468,452.8912667,11.22317146,64.14259951,4.257037543,0
region_area_1445,,277.8565843,45166.9442,7.771156851,280.5031828,482.3509375,17.11880109,72.72133191,3.144789726,0
region_area_1447,5.122648455,245.7927785,17279.81856,6.722630674,337.2111551,456.8172191,4.966631498,72.95253967,3.504524534,0
region_area_1448,3.43485576,236.1168522,22690.54921,7.846143747,309.9627639,408.4751305,10.13995025,56.06232217,5.389510246,0
region_area_1449,10.84813042,287.4989394,14036.46847,8.698074372,,575.0078128,17.51081772,,3.133838702,0
region_area_145,6.207432968,243.7109178,13442.90828,5.514212319,326.6516749,543.9008508,14.79253934,60.60003329,3.549298841,0
region_area_1452,8.174028131,243.1643205,19808.84258,6.65101069,378.4453017,513.6271724,13.885973,59.6577687,3.986780704,0
region_area_1454,8.205541815,239.0510784,19903.12863,4.697981291,,341.4505693,15.16784086,57.92933533,3.634030668,0
region_area_1455,7.893818459,254.0705117,16853.98114,7.029617627,340.5126921,409.0945004,19.42375982,58.68960973,3.508503713,0
region_area_1456,,269.1794354,11370.95398,6.562015721,393.5870199,294.6561731,16.20052023,,3.266562403,0
region_area_1458,8.163074031,213.0057364,10494.87818,7.782685133,424.6971415,497.4233457,16.1166082,70.09171925,4.128193137,0
region_area_1459,6.867000691,235.0223867,14464.42036,6.454541591,372.0289325,507.8087751,14.88786051,73.5484785,3.484120574,0
region_area_146,,207.7751781,20067.41014,7.766240408,,501.0147122,17.42794643,72.08426138,4.417559791,0
region_area_1460,5.821706914,270.8993132,40010.02842,6.327025371,,503.2233456,12.52583384,49.24430147,3.908198846,0
region_area_1461,7.451888779,253.9741763,15825.48738,6.449431876,,359.0579034,11.19989849,91.60808716,3.930080761,0
region_area_1464,4.103867855,219.057542,22207.77504,5.545269324,,354.9745064,15.5714551,34.834623,3.808850694,0
region_area_1465,5.329938815,246.8085137,24000.82795,5.424764277,335.837435,521.8101873,18.69309063,68.57303745,5.79932235,0
region_area_1466,6.962993545,257.5917778,24036.89864,7.386643578,357.3776746,562.3780553,8.679690965,88.73513893,4.760381755,0
region_area_1467,6.846059942,228.6030178,16515.9752,5.842399316,309.6468091,553.1020994,12.73147377,61.01525425,4.709374128,0
region_area_1468,6.279842183,226.6645304,11582.81006,6.755174494,,440.4270919,15.77978517,86.8752572,3.27858441,0
region_area_1471,7.583770299,268.0571531,36343.71187,8.227915152,376.7095044,403.982683,17.54730131,77.83725679,3.642289214,0
region_area_1472,5.866702734,210.2070659,16298.30616,5.479897919,,535.3187907,11.16044595,79.40373961,5.302972731,0
region_area_1473,6.394980461,271.1962798,21051.56172,8.434694507,348.7928736,363.4704184,19.74204162,48.82498869,4.732002727,0
region_area_1475,5.514062185,263.328957,27860.05312,6.341545008,287.2199196,534.6529749,13.17280306,100.0333866,4.460362938,0
region_area_1476,6.730883602,243.2099671,22296.36446,7.145730616,,336.4557452,11.93240117,,4.359137364,0
region_area_1477,5.198067643,251.2383356,37200.54688,7.09628878,312.5399998,583.2405324,17.34365591,75.06321697,3.295033859,0
region_area_1478,,241.7861993,9627.198017,5.874566253,353.8010037,281.4734375,13.54617537,92.6011398,4.654177335,0
region_area_1479,7.362331187,266.4111459,28263.61545,6.174137855,,427.7132144,16.65754307,56.51434641,3.93356497,0
region_area_148,9.63066548,203.6363242,23642.00738,6.620895459,333.8934308,427.2720729,16.77518392,90.11257422,4.920091158,0
